X Y
-0.7904133795149476 4.3524698240784385
-0.49775257962456787 5.3312158856472704
-0.2098410572549919 6.151443605985163
0.06769284557266342 6.837120707377588
-1.7641128148036402 3.119735910104782
-1.3747064561789029 4.3223400361812105
-0.9956068863048191 5.328977289001185
-1.584655472401272 2.5433854197301526
0.9498462383846337 0.6384020779109059
0.8329053857433748 2.1046479166888847
0.7921554945494239 3.355634513755817
0.807557550917243 4.420603116910467
1.1166352400973443 1.7109097112969953
1.0175763425346225 3.009607844998552
0.6900537452194013 1.4268757318586542
0.6436207127108373 2.78524222227108
0.658487294695055 3.9417110604219845
0.0 0.6306737696675175
0.025226950786700703 2.1360727042173897
0.10688581633739118 3.4146527205533133
0.22743905270891504 4.49817937981682
0.37325036999525063 5.414354910735941
-1.3330822027922946 2.877005665460815
-1.0180396457550178 4.098778103753384
-0.7013825747416298 5.124682974020577
-0.3911878695695622 5.984035830907157
-0.09314825589784159 6.702077971053866
0.1889071013289893 7.3004922056316985
0.4525907243549089 7.7978620907337834
0.6966165993310239 8.21007914814952
0.920527275357351 8.55070261195385
1.1244762885319024 8.83127612914648
1.3090558904179763 9.061605658233232
1.475161733184609 9.250002573881527
1.6238875761621787 9.403495718471914
1.7564442684767285 9.528015857654639
2.40437779987179 3.1833993156410627
2.171057102516664 4.2097143063000315
2.0137871093911652 5.09141487625436
1.915375638032665 5.847151160440559
1.8619553387453875 6.493463460853169
1.842400576367706 7.044965728175379
1.8478391190395653 7.514524845894364
1.8712442450194051 7.913432554248628
1.9070949104364394 8.251567901310557
1.9510933899233958 8.537548919696516
1.9999313382227468 8.778872846145102
2.0510965513351387 8.982044665694428
2.102713855262645 9.152694103786859
2.153414541124723 9.295681434008324
2.2022296173163474 9.415192637262086
2.2485028802093785 9.514824556980118
2.2918204304571765 9.597660758224725
2.331953796217589 9.666338827272728
2.36881427987586 9.723109851333115
2.402416531947805 9.769890802438113
2.4328496842531586 9.808310520794484
2.460254652446964 9.839749955305184
2.4848064527921268 9.865377275911527
2.5067005759097687 9.886178426413112
-2.0690662756854556 4.351500386270132
-1.5846463188818318 5.381537979357031
1.7445275820522437 1.319561072136411
1.5356308876298634 2.6518458080338596
0.5121721931050013 1.4757070247118906
0.4943746451277267 2.8338640832809068
0.719325746549495 1.2486647877206265
0.6613734760758958 2.632592039700553
-0.5521992351069646 2.3312861482315776
-0.3761179039116568 3.6036811954011196
-0.17555297050886345 4.6781737322474175
0.03790692435736276 5.583469791230659
0.2555596773529847 6.3444330455717655
0.47100304757290756 6.982545701641881
0.6796544185026466 7.516323724492683
2.0026224800825543 2.420627842688932
1.7990542217777283 3.5774287670822904
1.6722932391943608 4.568852283148837
1.60420334464116 5.416632711108738
1.5802381513893355 6.139969670656781
1.5888012155072064 6.755764694002689
1.6532939319946722 2.474471842592519
1.5042787158991722 3.6371693089238546
0.7927655991138036 1.7040331002755098
0.7420120832577535 3.016717511269631
0.7513789712198757 4.1345294012488765
0.8040533015868494 5.08429483221275
0.8868170996373319 5.889488475317362
0.9893740737044265 6.570592520034264
-1.5104792404680234 3.2730863913595565
1.1430360756508793 0.8328161314046074
1.0048933095594317 2.2621722686678813
0.9446462038722321 3.4826506959853223
0.9422553011308101 4.522467243432635
0.981815695698494 5.406406944872507
1.0507996191386202 6.156173275313691
1.1394266072803747 6.790715299251092
1.2401412281583621 7.326530940072214
1.8654074789964659 2.5208041449385052
1.6864285229445362 3.668067224037871
0.7740945442889238 1.7588075497346685
0.7283326646349719 3.064022635502911
0.7416436703598426 4.175285933592075
0.7974085571495493 5.11932729673887
0.8825703654466717 5.919531859942056
0.9869660850273532 6.596299266332881
1.1027731429265653 7.167375732981855
1.2240522008068546 7.648158447317513
1.3463707085785268 8.051972592187612
1.4664940059792522 8.39032187501633
1.5821327800830174 8.67311383352471
1.691737416411553 8.908861447292683
1.7943312618415272 9.104862733542317
1.889376081906991 9.26736007303731
1.9766640725424347 9.401681018805434
2.0562317024132866 9.51236230308292
2.1282914391746104 9.603258689523951
2.1931780708793767 9.677638228528373
2.251306889388605 9.73826537141394
2.303141470836872 9.787473290126304
2.3491691818163933 9.827226637773883
2.3898828700548895 9.859175874835143
2.425767474540062 9.884704178807675
2.4572905205113598 9.904967853004923
2.4848956565548526 9.92093105423373
2.5089985502409737 9.933395569836476
-2.0808831381092894 4.362416691919449
-1.5942539997161178 5.391289513655904
-1.1394643192124638 6.246366246596162
-0.7186900214667477 6.954989882375235
-0.332686922951726 7.540489000877619
0.01883567552613763 8.022723127664046
-2.082140878087424 3.369331293457102
-1.2924543119163312 1.862360482600455
-1.0240917458248633 3.2347045826870398
-0.7410898006436522 4.390462565116978
-0.4543078279424252 5.361536772375178
-0.1717001828560543 6.1754785696365975
0.10107398735781778 6.85602479150535
-1.7623516483198274 3.131572471223475
-1.166679172182069 1.8836050645556042
-0.9163330937725345 3.247731471759546
-0.6489738708362724 4.397225074746515
-0.37573878722097087 5.363600268367989
-0.10483395840310566 6.17408977960163
0.15785472654142538 6.85216967099751
0.40826330440011194 7.418030031286227
0.6437450099915443 7.888994994417288
0.8627430582695041 8.279895944855033
-1.9802243340084078 3.620008011270093
-1.538390363456343 4.756215782939916
-1.117383177620295 5.7043190300371815
1.7648168050534552 1.518516941027647
1.5608349619365427 2.8201467276713617
1.4395155867529157 3.934691320043196
1.380975901541706 4.8869069985666
1.369305796253114 5.698631912719941
-1.207783138056562 3.1686393539366033
-0.8998700931906136 4.341654776368376
-1.3088042604939005 2.3481939293672016
-1.0185558642451273 3.648317010381877
-0.7198398041930831 4.741811693394401
-0.4221913658283446 5.659333531552964
-0.13248931969197436 6.427321156453154
0.14447692451994798 7.068522555772859
0.40554628807287013 7.6024650954261315
-1.8955316671962203 3.365817967250509
-1.476569198426767 4.536766538850781
-1.0736131571087206 5.515314325960235
-0.6919586105040031 6.330961703350548
-0.33492635079438077 7.008995792268125
-0.004327566484498613 7.571043477459682
0.29916330758656345 8.03556005850011
0.5757112137885834 8.41825951742163
0.8260849124171611 8.732492141256841
1.0514718612048606 8.98957492357163
1.2533340789669967 9.19907981058769
0.0 1.4718527696940304
0.05887411078776122 2.851074854239926
-0.7295046399448286 2.2407775134139687
-0.5304478434165455 3.5338410719996665
-0.30952702402407695 4.624982824936378
-0.07809865742301028 5.543616482156885
0.15536080047671666 6.315197956130273
0.38466459865042013 6.961703830691663
0.6054330620805237 7.502061672141897
0.814700569654121 7.952535098837393
-1.9047190117668982 3.536938852764674
-1.4775336058912765 4.682586785320649
-1.068600093594759 5.639300111758203
-0.6827380750852171 6.436149098738262
-0.32288139987290404 7.098036256930932
0.009472260385268882 7.646246074386209
0.3139012643029269 8.098930272812867
0.5907732855700025 8.47153468131882
0.841018679987255 8.777173547698197
1.0659528198970945 9.026956768343977
1.2671381676462894 9.230275140296497
1.4462784481112059 9.39504834254617
1.6051386145963717 9.527939953239796
1.7454854205365078 9.634543415669972
-2.1558842039668913 4.121061198170791
-1.667659125445026 5.189137386603848
-1.209944761164118 6.077473143631071
-0.7853541212442575 6.814249962532974
-0.39498100455629986 7.423526633002798
-0.038792788552742985 7.92579687823463
0.2840580048595537 8.338479058041544
0.5749884664522824 8.676344879140931
0.8357939916500773 8.9518936086117
2.3811611116637645 2.8057609038958278
2.1362173810700327 3.889650323844903
1.9713707868633237 4.820754080025366
-0.8591219034339306 3.113981178584145
1.0007830155186503 0.9639837879673729
0.8892249147095477 2.379354899151521
0.8510153734691763 3.5868826676904106
0.8766748409329386 1.5221158373476844
0.8060582482869052 2.858731468108214
0.799498769768198 3.997679417960506
0.9994254215637122 1.6073127404502527
0.9138041179471654 2.9262388125201664
0.8937830527558972 4.050750825924254
-0.8744386041891267 2.6967352838371923
-0.63540340220727 3.9272025354291786
1.1949272202512606 1.2173237239291126
1.0643810861707361 2.5869280765296954
-0.45972508266357354 2.4139318266558023
-0.29420904719780544 3.670231055963975
-0.10326844787957562 4.731464759457291
-1.2508345270348107 2.6171705040683015
-0.958522527816857 3.8746283095394487
-1.1991078660436283 2.2319580467008016
-0.929963364269052 3.5451286543374265
-0.6486637134551971 4.650557890757574
-0.3653418408066145 5.578920755682146
-0.0873837344583365 6.356696315962088
0.17999167834889748 7.006687217946109
0.4332604153144072 7.548484468120236
0.6702107317420556 7.998881381289625
0.8896343772323322 8.372240744826499
1.0910788504405422 8.68081925801323
1.27464979319499 8.935053215293623
1.4408544528274865 9.14380924127178
-2.0892195121651658 3.943034557230114
-1.6181152030511863 5.035148154132203
-1.1739919964282202 5.94460053913442
-0.7601091753986103 6.699870138121385
-0.37809799356396334 7.3252939844191225
-0.028371535152603933 7.841623806498813
0.2895491473802392 8.266515096930094
0.576777379150407 8.61495586649537
0.8348590069376608 8.899641391355049
1.0656158115512135 9.131300822374284
1.2710254727135029 9.318981066556091
1.4531308944687211 9.470292887664138
1.6139729758049786 9.59162371873577
1.7555419781836625 9.688321241893204
1.8797435311318413 9.764851376481877
1.9883760565213402 9.824933928764322
2.083117005193712 9.871658797188818
2.1655158063022077 9.907585297402745
2.4492965123274377 3.380854581015233
2.2171362187189314 4.37575453336985
2.0595959672458855 5.230705904615616
-0.9480643417508832 3.224462371481989
-0.6768761956289711 4.378715589429726
-0.4001961427074363 5.348983298840427
-0.12620738934770379 6.162643649722661
0.1392294650433582 6.843295397838169
0.3920768612003812 7.411231909560708
0.6297146084027524 7.883864048678587
0.850611979089483 8.276095857040689
1.054064016507688 8.600656999321005
-2.025358016521924 3.7345792636473893
1.3494858962995577 0.809705938979673
1.179451249413811 2.23427061228074
1.091904386492969 3.4519519704620762
1.0661968073375065 4.490482999433047
1.0858866062142025 5.374262677224589
1.1379741223710558 6.124687811392333
1.2122655164710907 6.760465674788641
1.3008443159919727 7.297905202911501
1.3976338767096368 7.751185649835097
1.4980362211965952 8.132602447291447
1.5986348859087638 8.452790631349865
1.6969512782764438 8.720926641211035
-1.9280506710595802 3.90890265507001
1.38370034407854 0.8768434627413115
1.2112190309764115 2.289968929566973
1.1211349335126286 3.498024828892871
1.0928856866414491 4.528475707218435
1.1100918619339692 5.405488923670012
1.1597976395906744 6.150261910642152
1.2318384700777594 6.781330718462202
1.3183159283045836 7.314857571889762
1.4131628419344864 7.764896298974115
1.9621965374225794 2.670997450656754
1.7747069548354626 3.7918599715613377
1.6601753104725967 4.752092697633719
1.601232721807056 5.572871780569757
1.583962684758788 6.272891704612011
1.5972839502294502 6.868599441529858
1.6324353353562269 7.374418167291202
1.682546761744441 7.802958028783273
1.7422830686341058 8.165212453996004
1.80754910649883 8.47073926315124
1.875246311050055 8.7278264094186
1.9430724207692909 8.943642595563809
2.0093572614764494 9.124373309398464
2.0729286046309205 9.275343022529636
2.1330030348374676 9.401124424964953
2.1890975566104456 9.50563563982671
2.2409583487119473 9.592226391588285
2.2885036520686866 9.663754098901563
2.331778268214446 9.722650837983581
2.3709175615016225 9.770982081557465
2.4061192105386775 9.810498066863781
2.437621251632427 9.842678588412666
2.4656852074240696 9.868771950085469
2.4905833043138776 9.889828749275685
2.5125889586378234 9.906731104711776
2.531969859030621 9.920217880659495
2.5489830954024075 9.930906404199346
2.5638718872600204 9.939311119753347
2.576863548961151 9.945859576299943
2.3983111490198117 3.4969908210418854
2.1784441095085154 4.4765097519248105
2.0307378831592304 5.317895524755748
1.9388430216755759 6.038981680716017
1.88957583565288 6.65558070774159
-1.3525358168822375 3.4988301979033123
-1.0097022364337693 4.628107100893105
1.4473253237151351 1.288223122741565
1.2817554500675274 2.637096641381725
1.1949759982126673 3.7902619271717657
1.167340075567638 4.773923598167494
1.183196008159192 5.611141455419665
-1.2222575767772745 3.1065862020689403
-0.9146554921779257 4.28948857482969
1.3382551247790022 1.2316668299928648
0.14412844368115188 1.083546371640828
-0.25289636789038494 1.8715297438076473
-0.1401007229545213 3.2009161369521157
0.008951030966741519 4.326382745327479
0.18066368613482942 5.277067292289687
0.3646468249061925 6.07828065100084
1.6472215585443066 1.9935955307158115
1.4798821459912932 3.228667338766668
0.6820445329559731 1.5996495192617366
-0.27949996841685687 2.108793136817456
0.6323870735714163 0.8734403610478066
0.5724666269776161 2.317128823947779
-0.4879601688308994 2.241435665473363
-0.3251087168873299 3.5247387224055946
0.0 0.5639581955848951
0.022558327823395806 2.079364466247161
0.10234915729977287 3.366557463197151
0.22165908223269298 4.4574798774255875
0.3667094149948125 5.379991532522442
0.5269026640464883 6.158324426044283
0.6942002414812865 6.8134996555757805
0.8626101914821247 7.363706697580163
1.0277669306630126 7.824646285283853
1.1865877424749147 8.209838665264755
1.3369931277142677 8.530899355776045
1.4776801327881692 8.797784727301067
1.6079395019619864 9.01900981289438
2.2841318223161284 3.0226266256047674
2.0624171139929 4.077867358871407
1.9161692412488212 4.98369057048098
1.8280914778807371 5.7594902152588805
1.784257364808982 6.422443023854818
1.530645441958002 2.4452932405754915
1.3988603552873213 3.617273436810848
1.333722239466657 4.618728007077728
1.3184130238297675 5.472569916437402
1.3395538669127984 6.198947908018601
1.3865787031966228 6.8155235671393
1.4512128404027012 7.33773188394054
1.5270401896999175 7.7790235877333505
1.609145104754264 8.151088441985351
1.6938168767205384 8.464059371497378
1.7783067200723528 8.726697790703948
1.8606286236896576 8.946560853295463
1.9393967642680274 9.130151580353557
2.0136933128419656 9.283052972729802
2.082961434824863 9.410047294306654
2.1469191113733994 9.515221742767661
2.205490114378096 9.602061716897575
2.357753763574607 3.317922241793723
2.1368075887101647 4.32592375498168
1.9893234006029072 5.191562888186022
1.1552390986016503 2.2031991773214012
1.0700812009042588 3.426509736779125
1.046629410239785 4.469730028226087
1.0684241998328607 5.357405347582582
1.122456783761235 6.111057577451881
1.198530569295125 6.749500669483648
1.2887310106802021 7.289134346289297
1.3869867329297438 7.744214953918693
1.4887073211470299 8.1271032415137
1.5904853526355234 8.448489462440763
2.1270042465880854 2.8811636626710193
1.9232001561067134 3.9639089434068433
0.8214144807379093 1.8913701870053878
0.7738571161074383 3.1748080797250635
0.7728676949069021 1.4031567893219492
0.7130638122437447 2.7617685631273807
0.7165749829322783 3.918980726168524
0.7658479645391775 4.902470617925954
0.847069594575339 5.736466106655493
0.949467799655258 6.442113406874155
1.0647321659819353 7.0378176838568205
1.8108791265826196 2.40590660728094
1.6354835218864643 3.5725854511254944
1.5330644116485144 4.571278292581212
1.4859558816044856 5.42426397222809
1.4800330582529362 6.151186141129697
1.5040755451601837 6.769306897630125
1.6697945995624077 2.4556932971728775
-0.3045213373524666 2.524305283277387
-0.15787092541850117 3.757840344279878
0.01612332716546913 4.8004791296546365
0.20572399327683424 5.679762327119821
0.40205588737010195 6.419569018320775
0.5985302649974177 7.040551430077855
0.7903727824509192 7.560527504966281
0.9742379652819326 7.994833467923302
1.1478956092065746 8.356638929123529
1.3099768249905295 8.657227265386735
1.4597693918574195 8.906244102579103
1.5970537471819706 9.11191671151794
1.7219723535653926 9.28124705490297
1.8349263827267024 9.420181102524909
1.9364946694186933 9.533756881837105
2.0273707442793736 9.62623356278479
2.108314475148859 9.701203698595897
2.180115451820366 9.761690564800558
2.243565756639333 9.81023236200766
2.29944018762374 9.848954877440937
2.348482354577816 9.879634038319846
2.3913953629239377 9.903749638388756
2.4288360440208976 9.922531378113485
2.4139833792686414 3.4529049021926697
2.1900020684660517 4.438409831693024
2.0390381514638647 5.285048274200427
1.944584359712302 6.010729507011808
1.893325886035929 6.631336706571545
1.8745804713934013 7.160903165144376
1.8798295272901662 7.611784471516984
1.9023264770573207 7.994823619697829
1.9367704502866356 8.319507017660861
1.9790351634500747 8.594110147000267
2.0259442948125743 8.825832218412224
2.075085939327177 9.020919613857886
2.124659832982416 9.184778234206117
2.173351987403298 9.322075105755903
2.2202321935230396 9.436829760396385
-2.0095292989984523 4.186755951797505
-1.5406296660767842 5.239123730987817
-1.0999702669257538 6.114880357982715
-0.6903795125675821 6.841647114962337
-0.3131567010839514 7.443015228220689
0.03153741320746889 7.939089212030945
0.34437036970758633 8.346964333698004
-2.1013366528199637 3.515537338446306
-1.645514661359117 4.672260203792158
-1.2117970540035632 5.6372417596777
-0.8045378255159207 6.440127377886187
-0.42625205657308507 7.106289784223895
-1.9328857552128298 3.0653457795174477
-1.5203390607502074 4.282859342798344
-1.1209738279257424 5.3012440038086
-0.740777993584537 6.150896356354341
-0.38362544029268286 6.857893022644571
-0.05176590334299752 7.444554086859593
2.092240029822136 2.2132338459771232
1.8669333791879008 3.3975591678876693
1.7227957390252224 4.413247957537003
1.640906296472919 5.2823489343454435
1.606064309375799 6.024360342334711
1.6061290766628176 6.656463718609473
1.6314682639077738 7.193748997751539
1.6744979842316692 7.649427917532497
1.7293004032982187 8.035033810533356
1.79130669522482 8.360606722821425
1.857034959853954 8.634863446589218
1.9238742537394296 8.865352531206677
1.9899072169267822 9.058594681376098
2.0537649216428084 9.220209190492612
2.1145085510160917 9.355027215053008
2.1715333569657984 9.467192790754414
2.2244910650511054 9.560252537862619
2.2732275068079444 9.637235014581181
2.357441678061539 3.343975555269549
2.13758444856309 4.348081554856655
1.9908700434728928 5.210365943685634
0.0 0.8336585509897014
0.033346342039588056 2.3086097683412463
0.1206887814672997 3.560984449408476
0.2450248422235438 4.622009230738513
0.3931514851195527 5.5189068524387945
0.5549350364491716 6.275344765168192
1.6738562787797184 2.090365853117151
1.5063924710874466 3.3098567239983896
1.412827869384265 4.353122516555134
1.3750285896388308 5.243641024296493
1.3785199421648657 6.002093727066466
1.4118256999227945 6.646638870319901
-1.4457609662986153 3.386980462452621
-1.093417602855718 4.536763831736673
-1.3982421168226786 2.346601994325253
-0.8897649418891016 1.7946567518823398
-0.6845139305304427 3.161048836775553
-0.9587754836677324 2.1379925400686197
-0.7294394595148277 3.455644678405036
-0.4817977534514021 4.566475555024874
-0.2268690682326968 5.500776131909198
0.027192337278575646 6.284734474852126
0.27450286568087434 6.940936610133164
0.5109649002340697 7.488816003985955
0.7338728053583974 7.9450550073786985
0.9415940848497857 8.323941844057558
1.13331264588462 8.637686804054931
1.3088232211641244 8.896701277611307
-2.051377687946115 3.858303621942236
-1.5893388898765084 4.961613186168745
-1.1524735289482824 5.880944763838494
-0.7443647090525002 6.644901990420651
-0.36691392307779913 7.277941280219654
-0.020759183407343063 7.800926645109817
0.0 1.2481482632175707
0.049925930528702825 2.660926023734935
0.1488740818987948 3.8597900829535465
0.28093457293211743 4.874866607234562
1.32282246408586 1.6830109746986452
1.1917195334609267 2.977646429930414
1.1320674606390042 4.083330684102415
0.9735224724528256 1.7143369039507206
0.8960675777429306 3.0182454694599996
0.8823872598598909 4.129665945931283
-0.8972356939701555 2.7114755778726574
-0.6541913167597259 3.940643668950565
-0.39843687248774434 4.975714771278369
-0.1396427507634479 5.845295030486124
0.11511546307051426 6.574086485943743
1.823476896603671 2.047710777024832
1.6318637931941136 3.2676150846069603
-0.523207163358987 2.6942039910481776
-0.3369579292132118 3.9110016789253104
-0.12997417267421763 4.937829744255042
0.0870351429971167 5.802354249523754
1.6116039184170836 1.8551941570649513
1.4440710969371189 3.1124508767685253
1.351958467467292 4.187820401375761
1.3166775134022286 5.105569002470705
1.3233986464907226 5.8870665515640095
1.3603715115796744 6.55107062296978
1.4183586097615144 7.113995169061125
1.4901646250597322 7.590161549311496
1.5702463932732322 7.992030731912383
-1.7638787116425731 3.719403431473568
1.306014767558985 0.8740483585265872
1.1450744867662006 2.29070051404524
1.06494133431308 3.501292457467806
1.0452518324648303 4.533500935475112
1.0698040950141101 5.411665721855252
1.1258001096362036 6.157123699776399
1.203215041181829 6.788523140424491
1.2942737106215343 7.322116067713544
1.393017296736846 7.772027709131651
-1.7421237450268603 3.6302400742584378
-1.3355955803024937 4.755389012920746
0.0 0.7608622420673194
0.03043448968269278 2.246732905757222
0.11573863246057774 3.508505590306331
0.2387180612037443 4.577600206461958
0.38601436028166103 5.481411453044514
0.5473686643611924 6.243759160676571
0.7150137311340764 6.885300540000637
1.820632091530067 2.2783756996950126
1.6386723057883574 3.4637940610795583
1.5314232223632862 4.47867805968609
1.480856861396237 5.345619421838645
1.4725531090603472 6.0845422341069995
1.495051832065575 6.712958774628536
1.5393124082408802 7.246212885151632
1.5982640624108133 7.697708456049252
1.6664327912911614 8.079121625145431
1.7396327376033043 8.400596069721969
1.8147116697516874 8.67092134975954
1.8893417732793159 8.897694680505541
1.96184829450764 9.087466807498538
2.0310697226314356 9.24587285459345
2.284183940891451 3.1870876129866015
2.0690398542771975 4.217657113402954
1.927390160671736 5.102246952221423
1.8423715146598325 5.85981430296134
1.8004083595793112 6.5071472969307464
1.7906329975196442 7.059058868007963
1.804400402612016 7.5285747179059825
1.834883330936453 7.927112494115605
1.8767353310606092 8.264650286760807
1.92581104287195 8.549883330504262
1.9789347196613278 8.790368389213745
0.0 1.406458942274199
0.0 0.22503343076387186
-0.058508691998606685 1.6495073547680519
0.01624790599190639 3.0044215992327885
0.13398758406243197 4.153108443108194
0.280013784177395 5.1247826732794675
0.4430030234819644 5.944864720920451
0.6143471587964878 6.635414891843105
0.7876116806507388 7.21552877171478
0.9580910794217192 7.701694988731534
1.1224452170577228 8.108117097244934
1.2784031183888618 8.447001723975884
1.4245227195895678 8.728815340643946
1.5599969252768904 8.962512130763772
1.6844978717159076 9.15573543413813
1.7980526083240467 9.314995204148774
-2.0622882314138717 4.06285104482726
1.4469415272637138 0.8788893105909357
1.2650558705977941 2.289178252911747
1.1668646201245947 3.4951992801510734
1.1316428983119484 4.524244803323429
1.1428662556980933 5.400342366892437
1.1874500120190767 6.144576361630648
1.2551155646814411 6.775391906905288
1.3378639062554365 7.308878498282237
